frame,time_sec,anchor_x,anchor_y,tip_x,tip_y,quality,length_env_px,length_axis_px,length_axis_skeleton_px,length_axis_body_bins_px,length_axis_alt_px,length_axis_disagreement_px,centerline_disagreement,diameter_max_px,diameter_max_orth_px,diameter_max_thickness_px,diameter_max_feret_px,diameter_p95_px,diameter_mid_median_px,diameter_mid_p90_px,diameter_peak_span_px,diameter_peak_pos_norm,area_proj_px2,area_proj_contour_width_integral_px2,area_proj_contour_px2,area_proj_definition_gap_px2,body_mask_area_px2,component_area_px2,excluded_attachment_area_px2,body_mask_attachment_leak_fraction,attachment_count,attachment_border_touch_count,attachment_max_elongation,attachment_max_solidity,attachment_max_orientation_mismatch_deg,attachment_max_distance_to_main_axis_px,x_peak_norm,taper_left_px,taper_right_px,landing_zone_left_px,landing_zone_right_px,transition_zone_left_px,transition_zone_right_px,compaction_zone_length_px,zone_symmetry,branch_component_count_after_pruning,branch_count_after_pruning,endpoint_jump_px,axis_peak_position_stability,centerline_points,length_axis_formal_px,area_proj_formal_px2,anchor_jump_px,tip_jump_px,endpoint_jump_fraction,length_axis_ref_px,length_env_ref_px,foreshortening_axis,foreshortening_env,temperature_c,length_env_true_px,length_axis_true_px,length_axis_alt_true_px,length_axis_definition_gap_true_px,diameter_true_px,diameter_max_orth_true_px,diameter_max_thickness_true_px,diameter_max_feret_true_px,diameter_p95_true_px,diameter_peak_span_true_px,diameter_peak_pos_norm_true,area_proj_true_px2,area_proj_contour_true_px2,area_proj_definition_gap_true_px2,body_mask_area_true_px2,body_mask_attachment_leak_fraction_true,x_peak_norm_true,taper_left_true_px,taper_right_true_px,landing_zone_left_true_px,landing_zone_right_true_px,transition_zone_left_true_px,transition_zone_right_true_px,compaction_zone_length_true_px,zone_symmetry_true,length_axis_ref_true_px,length_env_ref_true_px,foreshortening_axis_true,foreshortening_env_true,length_env_recovery,length_axis_recovery,diameter_max_recovery,area_proj_recovery
390,19.5,475.42455224784663,251.4067260267215,826.3279505449557,263.430763061459,0.7214701261566749,363.99551337642947,351.4277089814012,310.2474943762469,351.4277089814012,404.420961292553,52.993252311151764,0.150794177456156,222.0,222.0,222.0,221.8716964246113,221.19744962395214,202.69331784800107,217.8560349914896,84.0,0.5384615384615384,57793.74712735428,58760.76534745282,58205.5,-411.7528726457167,58616.0,60192.0,1576.0,0.009718899521531101,2,0,1.7777777777777777,0.9559659090909091,85.68389719186446,9.675096669619327,0.5384615384615384,4.0,8.0,4.0,8.0,88.0,68.0,196.0,0.9560439560439561,0,0,26.49551564376549,0.0,119,351.4277089814012,57793.74712735428,0.0008133659705474865,0.06283574916136055,0.07539392872736658,447.6698450123475,459.9827341081959,0.214984630086692,0.20867570370410593,56.63883089770355,417.30396565414,407.8245986096889,407.44242371795815,0.3821748917307559,219.19864877662587,219.19864877662587,219.19864877662587,223.0393922332072,218.5198149823636,82.52782740545516,0.5611254906465638,58163.74725154667,67227.5,-9063.752748453328,67672.0,0.0,0.5611254906465638,29.28002978654619,31.00225953384546,29.28002978654619,31.00225953384546,87.79227349290944,68.86392157429361,190.8861142220942,0.9578099942230708,516.5616119081557,524.2394188766713,0.2105015370708579,0.203982091716167,0.9687048130120451,0.9720990320788424,0.988854691949965,0.9932101678341857
391,19.55,475.4271702235666,251.4008162211475,826.3276748835017,263.4936195607563,0.7214414363481876,363.99032150403093,351.4225618880974,310.2474943762469,351.4225618880974,404.42116979042083,52.99860790232344,0.1508116258033531,222.0,222.0,222.0,221.87471515883158,221.19766077892385,203.65639775290336,217.8564994977435,84.0,0.5384615384615384,57787.466595181635,58780.80108559896,58218.5,-431.03340481836494,58629.0,60199.0,1570.0,0.009734380969783551,2,0,1.7777777777777777,0.9559659090909091,85.6752196041477,9.661946861475109,0.5384615384615384,4.0,8.0,4.0,8.0,88.0,68.0,196.0,0.9560439560439561,0,0,26.500754739067816,0.0,119,351.4225618880974,57787.466595181635,0.006463714009190203,0.06285710376043498,0.07540994123054166,447.6698450123475,459.9827341081959,0.21499612760737863,0.20868699080688957,56.73277661795407,417.3037120531357,407.784657721263,407.402653184605,0.3820045366579734,219.2351088023125,219.2351088023125,219.2351088023125,223.0398261177732,218.55616209541267,82.51976911628745,0.5611255101062941,58167.730496854696,67240.5,-9072.769503145304,67685.0,0.0,0.5611255101062941,29.277152891454634,30.999213465277307,29.277152891454634,30.999213465277307,87.7836641086182,68.85716589146983,190.86746136444305,0.9578099928048652,516.5616119081557,524.2394188766713,0.2105788577379481,0.2039825754665206,0.9687570142784497,0.9721508250746652,0.988854691949965,0.9928472878738467
392,19.6,475.4292251002049,251.3745571006639,826.33530244958,263.4935425223758,0.7214828893356218,363.9861339526799,351.42399613013185,310.2474943762469,351.42399613013185,404.42106958865185,52.99707345851999,0.15080664394612156,222.0,222.0,222.0,221.87714271668372,221.19782715223468,203.65646541730007,217.83123542372206,84.0,0.5384615384615384,57785.297583052474,58785.129815581466,58224.5,-439.2024169475262,58635.0,60203.0,1568.0,0.009733734199292394,2,0,1.7777777777777777,0.9585714285714285,85.63701766642721,9.61508995215523,0.5384615384615384,4.0,8.0,4.0,8.0,88.0,68.0,196.0,0.9560439560439561,0,0,26.494491878698398,0.0,119,351.42399613013185,57785.297583052474,0.026339398751116943,0.007627955112041256,0.07539181208584152,447.6698450123475,459.9827341081959,0.21499292381322,0.2086960945210956,56.82672233820459,416.3040604576144,407.7465222305674,407.36468032715015,0.3818419034172393,219.2699207910256,219.2699207910256,219.2699207910256,223.04021720114267,218.59086627527515,82.51207507191779,0.5611255286868226,58171.53193021624,67240.0,-9068.46806978376,67685.0,0.0,0.5611255286868226,29.274406038535183,30.99630508589854,29.274406038535183,30.99630508589854,87.7754438853242,68.8507155791188,190.84965164169068,0.9578099914507318,516.5616119081557,524.2394188766713,0.2106526833762001,0.2058894362624207,0.968799117679088,0.972136392911245,0.988854691949965,0.9927219655263501
393,19.65,475.429810238839,251.37028887145436,826.3365307870943,263.494283309154,0.7215197235268995,363.982352216334,351.43073728630964,310.24759563467285,351.43073728630964,404.4233803588664,52.992643072556746,0.15079114445639338,222.0,222.0,222.0,221.87932949554738,221.19797439471262,203.65652385010515,217.8314898415317,84.0,0.5384615384615384,57802.17070891893,58793.30613159856,58227.5,-425.32929108107055,58638.0,60206.0,1568.0,0.009716639537587616,2,0,1.7777777777777777,0.9585714285714285,85.63071386593018,9.60646728213431,0.5384615384615384,4.0,8.0,4.0,8.0,88.0,68.0,196.0,0.9560439560439561,0,0,26.493415224595278,0.0,119,351.43073728630964,57802.17070891893,0.004308151321196359,0.0014344260523716662,0.07538730228657024,447.6698450123475,459.9827341081959,0.21497786549233266,0.2087043159956543,56.920668058455114,416.3040604576144,407.7101117207782,407.3284250746276,0.3816866461505697,219.3031581486067,219.3031581486067,219.3031581486067,223.04021720114267,218.6240007004628,82.50472904834052,0.5611255464272741,58175.15980699292,67240.0,-9064.840193007083,67685.0,0.0,0.5611255464272741,29.27178343525837,30.993528262555344,29.27178343525837,30.993528262555344,87.76759548868343,68.84455703513095,190.83264749915008,0.9578099901578212,516.5616119081557,524.2394188766713,0.2107231696627337,0.2058894362624207,0.9688371408451658,0.9720685595433329,0.988854691949965,0.9936968700530524
394,19.7,475.44193762649445,250.95762225714967,822.7476763088724,263.4710757028733,0.7009530055271246,359.97396509218083,347.8864293330199,296.23196160421253,347.8864293330199,404.1445118669162,56.2580825338963,0.16171393245133556,222.0,222.0,222.0,221.88878624795967,221.20044261852968,205.15571015024852,219.44261756610965,84.0,0.5444444444444444,57582.292078956954,58588.18857694361,58035.5,-453.20792104304564,58446.0,60202.0,1756.0,0.010531211587654896,2,0,1.7777777777777777,0.9646464646464646,85.97130542909966,9.565859814714681,0.5444444444444444,4.0,4.0,4.0,4.0,88.0,68.0,196.0,0.9444444444444444,0,0,28.124283684781695,0.005982905982905962,117,347.8864293330199,57582.292078956954,0.4128447748162098,3.588929514331842,0.08084329054945477,447.6698450123475,459.9827341081959,0.22289510180560712,0.21741852813216966,57.01461377870564,416.3041143529943,407.6753492509305,407.29381081681174,0.3815384341187382,219.33489110822995,219.33489110822995,219.33489110822995,223.10884563591975,218.65563538664549,82.49771552276957,0.5611255633650862,58178.6220116686,67255.0,-9076.377988331398,67700.0,0.0,0.5611255633650862,29.2692795394775,30.99087712720069,29.2692795394775,30.99087712720069,87.76010233360952,68.83867724533422,190.81641300530856,0.9578099889234036,516.5616119081557,524.2394188766713,0.2107904655458313,0.2058893334556153,1.0,1.0,0.988854691949965,0.9809926045025178
395,19.75,475.4417055949011,250.95759739736596,822.7420543868191,263.47926028871893,0.700871123395877,359.97408423161335,347.8830387785888,296.2247646772585,347.8830387785888,404.1546224137499,56.27158363516111,0.16175431786709016,222.0,222.0,222.0,221.96285128467724,221.2376137902402,205.15570421391675,219.44257828571173,84.0,0.5444444444444444,57586.63122904313,58584.63260635505,58034.5,-447.8687709568694,58445.0,60201.0,1756.0,0.010531386521818575,2,0,1.7777777777777777,0.9646464646464646,85.97222837937191,9.56546029721382,0.5444444444444444,4.0,4.0,4.0,4.0,88.0,68.0,196.0,0.9444444444444444,0,0,28.133571681692835,0.0,117,347.8830387785888,57586.63122904313,0.00023335952765651843,0.009929423600530278,0.0808707770878089,447.6698450123475,459.9827341081959,0.22290267558898547,0.21741826912368156,57.10855949895616,416.3040778734109,407.64216121518814,407.26076426411294,0.3813969510752031,219.36518685884403,219.36518685884403,219.36518685884403,223.10885984364455,218.6858373146952,82.49101964525127,0.561125579536074,58181.926074144256,67254.0,-9072.073925855744,67699.0,0.0,0.561125579536074,29.26688904928962,30.9883460661585,29.26688904928962,30.9883460661585,87.7529485539363,68.83306375969119,190.80091378611252,0.9578099877448706,516.5616119081557,524.2394188766713,0.2108547135173748,0.2058894030413468,1.0,1.0,0.988854691949965,0.9812433142461975
396,19.8,475.4133837688266,251.38059188275508,822.737443966379,263.54551084146095,0.7007193266665678,359.9990099710176,347.8437655203085,307.48625498374537,347.8437655203085,404.1436699908113,56.29990447050278,0.16185399898224068,222.0,222.0,222.0,222.0424841874201,221.256817561491,205.15578107205158,219.45807774148864,84.0,0.5333333333333333,57594.676729786726,58594.0975347012,58032.5,-437.82327021327364,58443.0,60196.0,1753.0,0.010515648880324274,2,0,1.7777777777777777,0.9573391178597253,85.6780656094798,9.543996622062833,0.5333333333333333,4.0,4.0,4.0,4.0,88.0,68.0,196.0,0.9444444444444444,0,0,28.148271060470854,0.011111111111111072,117,347.8437655203085,57594.676729786726,0.4239415767553448,0.066410780113299,0.08092216635927443,447.6698450123475,459.9827341081959,0.22299040376348245,0.21736408069973434,57.20250521920668,416.3042054536878,407.6104772069419,407.2292153122823,0.3812618946595307,219.3941096692052,219.3941096692052,219.3941096692052,223.1088093703947,218.71467055433496,82.48462721124835,0.5611255949745018,58185.079185351016,67259.0,-9073.920814648984,67704.0,0.0,0.5611255949745018,29.26460689324553,30.98592970975733,29.26460689324553,30.98592970975733,87.7461189731217,68.82770466930867,190.78611696150864,0.9578099866197248,516.5616119081557,524.2394188766713,0.2109160498759347,0.2058891596787297,1.0,1.0,0.988854691949965,0.9817081715083668
397,19.85,475.4367906529767,251.16440861896683,822.7556171069492,263.5714651582117,0.7008725175161006,359.9725433206413,347.8657243470357,307.4943727095281,347.8657243470357,404.1403216642931,56.27459731725736,0.16177103226507317,222.0,222.0,222.0,222.04215681358687,221.25677992918227,205.15577656807253,219.45803917955678,84.0,0.5444444444444444,57603.58631843155,58598.38983453175,58035.5,-431.9136815684469,58446.0,60200.0,1754.0,0.010514950166112957,2,0,1.7777777777777777,0.9574007220216606,85.45195269653722,9.548056667028623,0.5444444444444444,4.0,4.0,4.0,4.0,88.0,68.0,196.0,0.9444444444444444,0,0,28.13304643894968,0.011111111111111072,117,347.8657243470357,57603.58631843155,0.21744674237099607,0.03168421683081708,0.08087329239394611,447.6698450123475,459.9827341081959,0.22294135237668067,0.21742161905588064,57.2964509394572,416.3044761929692,407.5802298876605,407.19909691184375,0.3811329758167403,219.42172100757688,219.42172100757688,219.42172100757688,223.10869457403257,218.7421963834679,82.47852463518558,0.5611256097131425,58188.08821220753,67265.5,-9077.411787792473,67710.0,0.0,0.5611256097131425,29.262428220901224,30.98362292232781,29.262428220901224,30.98362292232781,87.73959907597616,68.82258858425234,190.77199108420297,0.9578099855455776,516.5616119081557,524.2394188766713,0.2109746049806581,0.2058886432366774,1.0,1.0,0.988854691949965,0.9822229545052842
398,19.9,475.4371834580735,251.16586042625605,822.7564611703552,263.5711189453814,0.7008613916646651,359.9732639153103,347.86765785675476,307.4943727095281,347.86765785675476,404.14696418967407,56.279306332919305,0.16178366991533902,222.0,222.0,222.0,222.03986232964166,221.25651512725437,205.1557439205489,219.45776787510982,84.0,0.5333333333333333,57585.709234131384,58590.36565814023,58036.5,-450.7907658686163,58447.0,60201.0,1754.0,0.010514775502068072,2,0,1.7777777777777777,0.9574007220216606,85.45749428777451,9.555080277910562,0.5333333333333333,4.0,4.0,4.0,4.0,88.0,68.0,196.0,0.9444444444444444,0,0,28.13291402013374,0.011111111111111072,117,347.86765785675476,57585.709234131384,0.0015040080615089148,0.0009123082578072658,0.0808724622273403,447.6698450123475,459.9827341081959,0.22293703332383263,0.2174200524869302,57.390396659707726,416.30436128089366,407.5513548603989,407.17034494216193,0.3810099182369413,219.44807965717877,219.44807965717877,219.44807965717877,223.1087446298552,218.7684734032686,82.47269892493202,0.5611256237833385,58190.95971194553,67283.5,-9092.540288054472,67728.0,0.0,0.5611256237833385,29.26034839370545,30.981420792552683,29.26034839370545,30.981420792552683,87.73337498139512,68.81770461215172,190.75850608059392,0.9578099845201448,516.5616119081557,524.2394188766713,0.211030503496142,0.2058888624343787,1.0,1.0,0.988854691949965,0.9811900427291014
399,19.95,475.44020170592063,251.16592466191878,822.7565820298838,263.5690801969466,0.7008609092269966,359.97390432409895,347.86292050975584,307.4943727095281,347.86292050975584,404.14442944812475,56.281508938368916,0.16179220497515054,223.0,223.0,222.48992919921875,222.36723215231808,221.2562769979823,205.15571315584924,219.45752395544662,80.0,0.5888888888888889,57603.41162697401,58602.47916843741,58044.5,-441.0883730259884,58455.0,60208.0,1753.0,0.010496943927717247,2,0,1.7777777777777777,0.9582132564841499,85.8076748995982,9.612527450743825,0.5888888888888889,4.0,4.0,4.0,4.0,88.0,68.0,196.0,0.9444444444444444,0,0,28.13526884746547,0.05555555555555558,117,347.86292050975584,57603.41162697401,0.0030189313154023027,0.0020423276441605956,0.0808803329950667,447.6698450123475,459.9827341081959,0.22294761555770815,0.21741866024165413,57.48434237995824,416.3043703419697,407.5237905478664,407.1428980900508,0.3808924578155483,219.47324182747477,219.47324182747477,219.47324182747477,223.17776036503193,218.79355764912648,82.46713765720469,0.5611256372150638,58193.699945827655,67297.5,-9103.800054172343,67742.0,0.0,0.5611256372150638,29.25836297621639,30.97931862416806,29.25836297621639,30.97931862416806,87.7274334160747,68.81304233757368,190.74563319383356,0.9578099835412434,516.5616119081557,524.2394188766713,0.2110838646284775,0.2058888451501461,1.0,1.0,0.9988330883144972,0.982212861088446
400,20.0,475.4371978133326,251.165785823935,822.7563925429538,263.5696504664231,0.7008702209634808,359.9732597769813,347.8658777877059,307.4943727095281,347.8658777877059,404.14683632046854,56.28095853276261,0.1617892473118893,223.0,223.0,222.48992919921875,222.36772907792897,221.25651665745866,205.1557441139699,219.45776944269645,80.0,0.5888888888888889,57599.09766436124,58594.66146955706,58040.5,-441.40233563876245,58451.0,60202.0,1751.0,0.010497990099996678,2,0,1.7777777777777777,0.9553314121037464,85.74390085673859,9.594212428130456,0.5888888888888889,4.0,4.0,4.0,4.0,88.0,68.0,196.0,0.9444444444444444,0,0,28.135590138136244,0.0,117,347.8658777877059,57599.09766436124,0.003007099377495883,0.0006009264285588235,0.08088056902007132,447.6698450123475,459.9827341081959,0.2229410096225909,0.21742006148363524,57.578288100208766,416.30446934176496,407.49747807495254,407.1166977328169,0.3807803421356652,219.4972612613924,219.4972612613924,219.4972612613924,223.17783924702337,218.8175026975333,82.46182895387051,0.5611256500369782,58196.31489228096,67298.5,-9102.185107719037,67743.0,0.0,0.5611256500369782,29.256467727637855,30.97731192700178,29.256467727637855,30.97731192700178,87.72176168918855,68.8085918021502,190.73334492897413,0.9578099826067829,516.5616119081557,524.2394188766713,0.2111348023526662,0.2058886563055234,1.0,1.0,0.9988330883144972,0.9819636066401295
401,20.05,475.4134227830615,251.3806965321385,822.7385259397063,263.7286638437626,0.7006718657165167,359.99835057348827,347.8378554167029,307.5232305081946,347.8378554167029,404.14936259705865,56.31150718035576,0.16189010570139264,222.5,222.5,222.48992919921875,222.40589978406996,221.25687114548822,205.15578742628537,219.4581326515551,80.0,0.5777777777777777,57634.052121390225,58606.84358864782,58051.5,-417.4478786097752,58462.0,60212.0,1750.0,0.010496246595363051,2,0,1.7777777777777777,0.9594496741491673,85.8520548183409,9.599260461219737,0.5777777777777777,4.0,4.0,4.0,4.0,88.0,68.0,196.0,0.9444444444444444,0,0,28.157512178041394,0.011111111111111183,117,347.8378554167029,57634.052121390225,0.2162217948425134,0.16001396715446706,0.0809501086197454,447.6698450123475,459.9827341081959,0.22300360568823008,0.2173655142264309,57.67223382045929,416.3042941554299,407.47236115560696,407.0916878256368,0.3806733299701932,219.52018933857235,219.52018933857235,219.52018933857235,223.17769993044993,218.84035976901268,82.45676145912626,0.5611256622764828,58198.81025946881,67309.5,-9110.68974053119,67754.0,0.0,0.5611256622764828,29.254658593671152,30.975396408345375,29.254658593671152,30.975396408345375,87.7163476680027,68.80434348544628,190.72161500014147,0.9578099817147668,516.5616119081557,524.2394188766713,0.2111834256316064,0.2058889904779048,1.0,1.0,0.9938438901322311,0.9839832240279028
402,20.1,475.43674968753845,251.16482604665288,822.7552143202389,263.57002133095034,0.7008588081104266,359.9725409456431,347.86705096340455,307.5232305081946,347.86705096340455,404.1484726528252,56.281421689420654,0.16179003309899975,223.0,223.0,222.48992919921875,222.40567806930562,221.25678079648412,205.15577667225782,219.45804006826785,80.0,0.5777777777777777,57615.672797022045,58614.52833477295,58051.5,-435.8272029779546,58462.0,60211.0,1749.0,0.01049642091976549,2,0,1.7777777777777777,0.9595083152566883,85.62846317244572,9.612220794772359,0.5777777777777777,4.0,4.0,4.0,4.0,88.0,68.0,196.0,0.9444444444444444,0,0,28.140630703849908,0.0,117,347.86705096340455,57615.672797022045,0.2171271769638158,0.15951786394066086,0.08089478617165811,447.6698450123475,459.9827341081959,0.22293838899555585,0.21742162421911404,57.766179540709814,416.30441526931,407.4483859839578,407.0678147931536,0.3805711908041758,219.54207517474725,219.54207517474725,219.54207517474725,223.1777961125724,218.86217782719123,82.45192431753432,0.561125673959772,58201.19149732297,67306.5,-9105.308502677028,67751.0,0.0,0.561125673959772,29.25293169867101,30.973567964650556,29.25293169867101,30.973567964650556,87.7111797544044,68.8002882865394,190.7104182796924,0.9578099808632884,516.5616119081557,524.2394188766713,0.2112298386268745,0.2058887594501038,1.0,1.0,0.9988330883144972,0.982921293555382
403,20.15,475.41333669190465,251.38108611910474,822.7351571050284,263.5442523253455,0.7006918357532883,359.99907495890767,347.8414394249911,307.4917092004334,347.8414394249911,404.1500950275842,56.30865560259309,0.16188023973128582,223.0,223.0,222.48992919921875,222.44316603482878,221.25681227518533,205.1557804414233,219.4580723245128,80.0,0.5777777777777777,57654.528395610476,58618.08015948284,58060.5,-405.97160438952415,58471.0,60220.0,1749.0,0.010511457987379609,2,0,1.7777777777777777,0.9594496741491673,85.85329392894332,9.59734271465748,0.5777777777777777,4.0,4.0,4.0,4.0,88.0,68.0,196.0,0.9444444444444444,0,0,28.153706233926357,0.0,117,347.8414394249911,57654.528395610476,0.21752376261326534,0.032654762774559205,0.08093833293832563,447.6698450123475,459.9827341081959,0.22299559976974315,0.2173639394164094,57.86012526096033,416.3044180821156,407.425501129556,407.04502742518446,0.3804737043715818,219.5629657173535,219.5629657173535,219.5629657173535,223.1777983533965,218.8830036741145,82.44730715288958,0.5611256851118882,58203.46380905689,67308.5,-9105.036190943109,67753.0,0.0,0.5611256851118882,29.251283338099785,30.97182267353662,29.251283338099785,30.97182267353662,87.7062468623216,68.79641750630174,190.6997307492963,0.9578099800505196,516.5616119081557,524.2394188766713,0.2112741409015193,0.2058887540846058,1.0,1.0,0.9988330883144972,0.9851663131949794
404,20.2,475.41352141486584,251.38043412623298,822.7399632062749,263.7293321135359,0.7006854207299389,359.99628329179876,347.84189296887615,307.4917092004334,347.84189296887615,404.15005528844426,56.30816231956811,0.161878610534719,223.0,223.0,222.48992919921875,222.4438054437881,221.25703850822768,205.15580682381136,219.4583041743612,80.0,0.5777777777777777,57614.80694698466,58622.25171988439,58062.5,-447.6930530153404,58473.0,60222.0,1749.0,0.0105111088970808,2,0,1.7777777777777777,0.9594496741491673,85.84852017479365,9.588973754845567,0.5777777777777777,4.0,4.0,4.0,4.0,88.0,68.0,196.0,0.9444444444444444,0,0,28.155731732633818,0.0,117,347.84189296887615,57614.80694698466,0.0006776557217408561,0.18514217943462383,0.08094405044867067,447.6698450123475,459.9827341081959,0.2229945866483768,0.21737000848575028,57.954070981210855,416.30456816531387,407.40365743664006,407.0232767764225,0.3803806602175541,219.58290583748015,219.58290583748015,219.58290583748015,223.17791840172276,218.90288204191063,82.44290004789715,0.5611256957567633,58205.632162182024,67303.5,-9097.867837817976,67748.0,0.0,0.5611256957567633,29.24970997127005,30.970156786110067,29.24970997127005,30.970156786110067,87.70153839600704,68.79272283036016,190.6895294528927,0.9578099792747196,516.5616119081557,524.2394188766713,0.2113164276150737,0.2058884677970951,1.0,1.0,0.9988330883144972,0.982871266006985
405,20.25,475.43681315841275,251.1648302391703,822.7544090636608,263.5701060206365,0.7008342221863127,359.9725018191978,347.86479894766353,307.4917092004334,347.86479894766353,404.1485309121386,56.283731964475066,0.1617977218009431,223.0,223.0,222.48992919921875,222.44311754822672,221.25679507954644,205.15577838542177,219.45805470401075,80.0,0.5777777777777777,57636.529716401325,58626.371932565344,58063.5,-426.97028359867545,58474.0,60224.0,1750.0,0.010510759829968118,2,0,1.7777777777777777,0.9595083152566883,85.62816302214065,9.605092884438154,0.5777777777777777,4.0,4.0,4.0,4.0,88.0,68.0,196.0,0.9444444444444444,0,0,28.140996886331063,0.0,117,347.86479894766353,57636.529716401325,0.2168583441650185,0.1598800533388315,0.08089636252780176,447.6698450123475,459.9827341081959,0.22294341952366958,0.21742170927979654,58.04801670146138,416.30464971620427,407.3828079272932,407.00251607002014,0.3802918572730505,219.60193841826015,219.60193841826015,219.60193841826015,223.4901447920591,218.92185568090835,82.43869352463764,0.5611257059172743,58207.701299046326,67313.5,-9105.798700953674,67758.0,0.0,0.5611257059172743,29.248208214369008,30.968566719575335,29.248208214369008,30.968566719575335,87.69704422916342,68.78919631271395,190.67979245147143,0.9578099785342178,516.5616119081557,524.2394188766713,0.2113567897110294,0.2058883122367014,1.0,1.0,0.9988330883144972,0.9841263758428525
406,20.3,475.4147531659867,251.37783461084243,822.7419240638591,263.79012287102074,0.7006784496025774,359.9944488869608,347.83578984004237,307.4917092004334,347.83578984004237,404.14676511568393,56.31097527564157,0.16188953788089785,223.0,223.0,222.48992919921875,222.4442244483568,221.25718622048714,205.1558233722696,219.45845558148116,80.0,0.5777777777777777,57635.425946005256,58622.56811786732,58071.5,-436.07405399474374,58482.0,60230.0,1748.0,0.010509712767723726,2,0,1.7777777777777777,0.9580014482259233,85.86439541402234,9.563517261144954,0.5777777777777777,4.0,4.0,4.0,4.0,88.0,68.0,196.0,0.9444444444444444,0,0,28.155776255266883,0.0,117,347.83578984004237,57635.425946005256,0.2141436564955264,0.22037080040933224,0.08094559869245987,447.6698450123475,459.9827341081959,0.22300821975076635,0.2173739964720418,58.1419624217119,416.3048512716174,407.3629077083848,406.9827006049372,0.3802071034476171,219.6201044398094,219.6201044398094,219.6201044398094,223.4914899934948,218.9399654443128,82.43467852579136,0.5611257156152812,58209.67574691381,67319.5,-9109.82425308619,67764.0,0.0,0.5611257156152812,29.246774833754483,30.96704905013877,29.246774833754483,30.96704905013877,87.6927546848826,68.78583035999628,190.67049877961267,0.9578099778274234,516.5616119081557,524.2394188766713,0.2113953140969877,0.2058879277646341,1.0,1.0,0.9988330883144972,0.984062601604215
407,20.35,475.4243845453283,251.1557621516987,822.7375213490355,263.79048139793184,0.7007797809136604,359.99319068650624,347.84507741648855,308.0734925694306,347.84507741648855,404.14106147455607,56.29598405806752,0.16184211798018958,223.0,223.0,222.48992919921875,222.48209747668432,221.25728710216637,205.15583436232478,219.4585589992858,80.0,0.5777777777777777,57652.50732764225,58628.12401733943,58073.5,-420.99267235775187,58484.0,60231.0,1747.0,0.010492935531536917,2,0,1.7777777777777777,0.9580014482259233,85.86224654754363,9.559415582652846,0.5777777777777777,4.0,4.0,4.0,4.0,88.0,68.0,196.0,0.9444444444444444,0,0,28.148258784795257,0.0,117,347.84507741648855,57652.50732764225,0.22228121958043454,0.004417288689149678,0.08092182587103926,447.6698450123475,459.9827341081959,0.22298747326415425,0.21737673179309036,58.23590814196242,416.30490904054545,407.3439138821804,406.9637876669386,0.3801262152418303,219.637443060821,219.637443060821,219.637443060821,223.49188391484236,218.9572503695468,82.43084639660643,0.5611257248716744,58211.55982760543,67322.5,-9110.94017239457,67767.0,0.0,0.5611257248716744,29.24540673951591,30.965600506190924,29.24540673951591,30.965600506190924,87.68866051637751,68.78261771635107,190.661628403745,0.9578099771528138,516.5616119081557,524.2394188766713,0.2114320838177075,0.2058878175689373,1.0,1.0,0.9988330883144972,0.985049538844655
408,20.4,475.4191777592467,251.1651359178281,822.7376862835673,263.7295145091682,0.7008215476163954,359.99614341891726,347.84892830349366,308.07728299563604,347.84892830349366,404.14374125122526,56.2948129477316,0.16183695957405714,223.0,223.0,223.181396484375,222.5563319838401,221.25704979763165,205.15580810759894,219.45081610812122,80.0,0.5777777777777777,57654.25186952577,58644.08748159984,58078.5,-424.2481304742323,58489.0,60230.0,1741.0,0.010493109745973768,2,0,1.7777777777777777,0.9594496741491673,85.84828110436048,9.58071437870032,0.5777777777777777,4.0,4.0,4.0,4.0,88.0,68.0,196.0,0.9444444444444444,0,0,28.14579472529259,0.0,117,347.84892830349366,57654.25186952577,0.010722784747839833,0.06096711186300892,0.08091384631415552,447.6698450123475,459.9827341081959,0.22297887119491056,0.21737031256864547,58.32985386221294,416.3049062543896,407.3257854604968,406.9457364431267,0.3800490173701405,219.6539916969183,219.6539916969183,219.6539916969183,223.49186482669225,218.9737477563618,82.42718886758087,0.5611257337064142,58213.3576667178,67324.5,-9111.1423332822,67769.0,0.0,0.5611257337064142,29.244100979290423,30.964217961757356,29.244100979290423,30.964217961757356,87.68475288847655,68.77955144891445,190.65316218205805,0.9578099765089344,516.5616119081557,524.2394188766713,0.2114671782212901,0.2058878228836003,1.0,1.0,0.9988330883144972,0.9851503359223704
