frame,time_sec,route_a_anchor_x,route_a_anchor_y,route_a_tip_x,route_a_tip_y,x_route_a_px,anchor_x_x,anchor_y_x,tip_x_x,tip_y_x,x_px,x_fit_px,kappa_fit_px_inv,quality,centerline_points,quadratic_rmse_px,circle_rmse_px,model_name,route_c_anchor_x,route_c_anchor_y,route_c_tip_x,route_c_tip_y,route_c_axis_theta_rad,x_route_c_px,kappa_route_c_px_inv,temperature_c,x_true_px,kappa_true_px_inv,anchor_x_y,anchor_y_y,tip_x_y,tip_y_y,x_recovery_true,kappa_recovery_true,x_route_a_recovery,x_fit_recovery,x_route_c_recovery,kappa_fit_recovery,kappa_route_c_recovery
367,18.35,583.0,31.0,571.0,435.0,404.1781785302121,585.0,32.410909090909094,572.6892940836647,434.67494141434753,402.4523638659249,402.4523638659249,0.0001468047336317944,0.9346807221255007,393,0.2702011266856923,0.31528137030001274,quadratic,584.5983821962633,32.128727272727275,572.1796002497382,434.59748016684046,1.6016430514142903,402.66030745676693,0.00014651519843863207,54.478079331941544,402.4518282395955,0.0001533499758074,585.0,32.0,572.6587393857664,434.26256020147395,0.998921429196614,0.9768957983033398,0.9946332743116362,0.9975594582328144,0.9942469986625632,0.9773323918290295,0.9773363843546226
368,18.4,583.0,31.0,571.0,435.0,404.1781785302121,585.0,32.410909090909094,572.6892940836647,434.67494141434753,402.4523638659249,402.4523638659249,0.00013459011572910712,0.9349061151341794,393,0.2692366654249315,0.3215947996342152,quadratic,584.5975768186814,32.128727272727275,572.5014545706314,434.60730686142824,1.6008413600037519,402.66030745676693,0.00014011498855867344,54.57202505219207,402.4556339209266,0.0001487127843934,585.0,32.0,573.0317051639657,434.2776369541472,0.998993502031837,0.9779379938197208,0.9946332743116362,0.9975594582328144,0.9942469986625632,0.9800521275616152,0.9787613300999257
369,18.45,583.0,31.0,575.0,435.0,404.0792001575929,585.0,32.410909090909094,573.5,434.01,401.76371142626635,401.76371142626635,0.00013241161065064594,0.9349504943348511,391,0.2690467933226311,0.3238345845459381,quadratic,584.5963701757148,32.128727272727275,573.0856298891124,434.62447390768546,1.5993869487531345,402.66030745676693,0.00013629686344011893,54.66597077244259,402.45916330220194,0.000144279145333,585.0,32.0,573.3883187622497,434.2916193319733,0.9990603422354616,0.9789344415264172,0.9927488487291659,0.9844443754544571,0.9942469986625632,0.9805371986586167,0.9796113992765251
370,18.5,583.0,31.0,572.0,435.0,404.149724730823,585.0,32.410909090909094,573.6892940836647,434.67494141434753,402.42301595390654,402.42301595390654,0.00013523862809378803,0.9350166801200656,393,0.26876364060788305,0.32054100065074137,quadratic,584.5945625772817,32.128727272727275,573.2432648273126,434.6290021056392,1.5989908162747217,402.66030745676693,0.00013395383371904202,54.75991649269311,402.4624375886441,0.0001400405204536,585.0,32.0,573.729263852423,434.3045912943139,0.9991223513966836,0.9798870603532992,0.9940915492249487,0.9970005401584322,0.9942469986625632,0.979907728263553,0.9801330525183388
371,18.55,583.0,31.0,572.0,435.0,404.149724730823,585.0,32.410909090909094,573.6892940836647,434.67494141434753,402.42301595390654,402.42301595390654,0.00013239596459059278,0.9341942662325784,393,0.27228347422392307,0.3281031630552466,quadratic,584.5918546036171,32.128727272727275,573.4545360185937,434.6349798153601,1.598459195343389,402.66030745676693,0.0001304565286684933,54.85386221294363,402.4654763223126,0.0001359886947357,585.0,32.0,574.0551984988299,434.3166302198381,0.9991798996073524,0.980797696602549,0.9940915492249487,0.9970005401584322,0.9942469986625632,0.9805406824473804,0.980911694163734
372,18.6,583.0,31.0,572.0,435.0,404.149724730823,584.909090909091,32.410909090909094,573.6892940836647,434.67494141434753,402.42047107710135,402.42047107710135,0.0001244610557216912,0.9365777935352719,393,0.2620907686830186,0.3181362175597502,quadratic,584.5756974662477,32.128727272727275,573.6824098507666,434.6416581036566,1.5978529216865431,402.66030745676693,0.00012578972498850533,54.94780793319416,402.46829751102774,0.0001321157672206,585.0,32.0,574.3667558443801,434.3278074159827,0.999233327903552,0.9816681259920536,0.9940915492249487,0.9969520740991565,0.9942469986625632,0.9823074880370021,0.9819507135353939
373,18.65,583.0,31.0,573.0,435.0,404.1237434252039,585.0,32.410909090909094,574.6892940836647,434.67494141434753,402.39615102235445,402.39615102235445,0.00012451552610722038,0.9352337315106183,393,0.2678352028321611,0.32756337358569854,quadratic,584.5917803915263,32.128727272727275,574.1311506579111,434.65313451625616,1.5967780452311366,402.66030745676693,0.00012267035608626702,55.04175365344467,402.4709177477983,0.0001284141418737,585.0,32.0,574.6645448053558,434.3381885909844,0.9992829505273562,0.9825000557088542,0.9935968973562727,0.9964889093547783,0.9942469986625632,0.982295359532036,0.9826452112985365
374,18.7,583.0,31.0,573.0,435.0,404.1237434252039,585.0,32.410909090909094,574.6892940836647,434.67494141434753,402.39615102235445,402.39615102235445,0.00011538755800082405,0.9361624305056983,393,0.2638651227810508,0.32953634151378236,quadratic,584.5943992856171,32.128727272727275,574.3768052199138,434.6593770035106,1.5961742712198481,402.66030745676693,0.00011771856050825332,55.1356993736952,402.4733523213689,0.0001248765184404,585.0,32.0,574.949150771446,434.3478342909101,0.9993290570203934,0.9832951264643274,0.9935968973562727,0.9964889093547783,0.9942469986625632,0.9843278145152907,0.9837476814007432
375,18.75,583.0,31.0,573.0,435.0,404.1237434252039,585.0,32.410909090909094,574.6892940836647,434.67494141434753,402.39615102235445,402.39615102235445,0.00011196613915663072,0.9357557576885835,393,0.2656031167856072,0.3361778565883598,quadratic,584.5960880635125,32.128727272727275,574.6263765690145,434.6655927321465,1.5955584655670432,402.66030745676693,0.00011410198942702303,55.22964509394572,402.475615318487,0.0001214958833266,585.0,32.0,575.2211363078428,434.3568003040149,0.9993719141606034,0.9840549145437052,0.9935968973562727,0.9964889093547783,0.9942469986625632,0.9850896357331815,0.9845528764914423
376,18.8,583.0,31.0,577.0,435.0,404.04455199891015,585.0,32.410909090909094,575.5,434.01,401.71143849660075,401.71143849660075,0.0001093595563396635,0.9351447206607048,391,0.26821592086225776,0.34516968333145365,quadratic,584.5971276084861,32.128727272727275,575.1598260139854,434.67842673826226,1.5942358504705303,402.66030745676693,0.00011097652305091729,55.32359081419624,402.4777197184426,0.0001182655005338,585.0,32.0,575.4810418565884,434.365138034623,0.9994117677526544,0.9847809338433638,0.9920891907162139,0.9834488605035893,0.9942469986625632,0.9856700236326417,0.9852487317990419
377,18.85,583.0,31.0,574.0,435.0,404.1002350902558,585.0,32.410909090909094,575.6892940836647,434.67494141434753,402.3717695686078,402.3717695686078,0.00010785063514937613,0.9366756031060043,393,0.2616730587416017,0.3342674510857365,quadratic,584.5976925162597,32.128727272727275,575.277768705584,434.68116139943993,1.5939442656439702,402.66030745676693,0.00010829999967451855,55.41753653444676,402.47967748042583,0.0001151789026749,585.0,32.0,575.7293864346931,434.3728948486346,0.9994488442823346,0.9854746378900964,0.9931493277852124,0.9960245752934596,0.9942469986625632,0.9860060035962864,0.9858446342255149
378,18.9,583.0,31.0,574.0,435.0,404.1002350902558,585.0,32.410909090909094,575.6892940836647,434.67494141434753,402.3717695686078,402.3717695686078,0.00010571962804903005,0.9365510398894339,393,0.2622050316012438,0.3378029042036014,quadratic,584.5978737394219,32.128727272727275,575.4559128431312,434.685242251865,1.5935021815963781,402.66030745676693,0.00010559331550542175,55.511482254697285,402.4814996241883,0.0001122298820919,585.0,32.0,575.9666683268414,434.3801143926203,0.999483352444138,0.9861374218372972,0.9931493277852124,0.9960245752934596,0.9942469986625632,0.9864804986810594,0.9864472516650948
379,18.95,583.0,31.0,574.0,435.0,404.1002350902558,585.0,32.410909090909094,575.6892940836647,434.67494141434753,402.3717695686078,402.3717695686078,0.00010532181676437364,0.934423671718231,393,0.27130133450602345,0.35491250869543356,quadratic,584.5977012406518,32.128727272727275,575.6510848490441,434.68963105788055,1.59301692442445,402.66030745676693,0.00010315595859447098,55.60542797494781,402.4831963044992,0.0001094124820965,585.0,32.0,576.1933657707809,434.38683688838375,0.9995154845513312,0.9867706244336362,0.9931493277852124,0.9960245752934596,0.9942469986625632,0.9865690762832674,0.9869899059569361
380,19.0,583.0,31.0,578.0,435.0,404.0309394093477,585.0,32.410909090909094,576.5,434.01,401.6890337300836,401.6890337300836,0.00010045396055525877,0.9351055742692861,391,0.2683833696429069,0.3580576805946891,quadratic,584.5971496341838,32.128727272727275,576.1343402691047,434.700092447684,1.5918151170023687,402.66030745676693,9.961943038631648e-05,55.69937369519833,402.48477687983075,0.0001067209883499,585.0,32.0,576.4099376337382,434.39309940473737,0.9995454178367325,0.9873755299604106,0.9918300238766677,0.9830221715810211,0.9942469986625632,0.987652964668356,0.9877772802646342
381,19.05,583.0,31.0,575.0,435.0,404.0792001575929,585.0,32.410909090909094,576.6892940836647,434.67494141434753,402.34987204414534,402.34987204414534,9.205615548037073e-05,0.9353920627193033,393,0.26715807666592734,0.3687104735913938,quadratic,584.5961256052019,32.128727272727275,576.1973546150497,434.7014335594713,1.5916560439195213,402.66030745676693,9.535618927764938e-05,55.79331941544885,402.4862499756963,0.0001041499203968,585.0,32.0,576.6168240784345,434.3989361081448,0.9995733156522216,0.9879533701342982,0.9927488487291659,0.9956075465726888,0.9942469986625632,0.9895228398228164,0.9887264502751396
382,19.1,583.0,31.0,575.0,435.0,404.0792001575929,585.0,32.410909090909094,576.6892940836647,434.67494141434753,402.34987204414534,402.34987204414534,8.616680809607754e-05,0.9350253051978377,393,0.268726742707879,0.38421470596851925,quadratic,584.5944592945896,32.128727272727275,576.3075194052891,434.7037511234987,1.59137825365583,402.66030745676693,9.205718004301967e-05,55.88726513569937,402.48762354303466,0.0001016940233652,585.0,32.0,576.8144472174841,434.4043784937786,0.999599328574438,0.9885053259727464,0.9927488487291659,0.9956075465726888,0.9942469986625632,0.9908341758507039,0.9894609432465845
383,19.15,583.0,31.0,575.0,435.0,404.0792001575929,585.0,32.410909090909094,576.6892940836647,434.67494141434753,402.34987204414534,402.34987204414534,8.740130595529154e-05,0.9362202650796226,393,0.2636180169983318,0.37059160708460037,quadratic,584.5918761853957,32.128727272727275,576.4103314927092,434.7059068639451,1.5911164517367358,402.66030745676693,9.091640212659496e-05,55.9812108559499,402.48890491200495,9.93482598433659e-05,585.0,32.0,577.003211755141,434.40945559843874,0.9996235954235572,0.9890325296196818,0.9927488487291659,0.9956075465726888,0.9942469986625632,0.9905592996354793,0.9897149265797617
384,19.2,583.0,31.0,575.0,435.0,404.0792001575929,584.909090909091,32.410909090909094,576.6892940836647,434.67494141434753,402.3480045445281,402.3480045445281,8.860283196287109e-05,0.936587379479727,393,0.2620498285904172,0.36485110487121647,quadratic,584.5758374856105,32.128727272727275,576.5228543111915,434.70849907351044,1.5907971065036044,402.66030745676693,9.052995839626952e-05,56.07515657620041,402.4901008415366,9.710780194090088e-05,585.0,32.0,577.1835056155356,434.4141941966858,0.99964624420168,0.98953606612963,0.9927488487291659,0.9955719808639831,0.9942469986625632,0.9902917650107796,0.9898009645940855
385,19.25,583.0,31.0,575.0,435.0,404.0792001575929,585.0,32.410909090909094,576.6892940836647,434.67494141434753,402.34987204414534,402.34987204414534,9.35570187293616e-05,0.9358115467401442,393,0.26536464691516126,0.3621931323545414,quadratic,584.5920709515549,32.128727272727275,576.6637575951572,434.71097358831037,1.5904874301546958,402.66030745676693,9.052995839626952e-05,56.16910229645094,402.4912175649568,9.49680235428366e-05,585.0,32.0,577.3557005566944,434.41861898145623,0.999667392956936,0.9900169752087244,0.9927488487291659,0.9956075465726888,0.9942469986625632,0.9891886540594527,0.9898009645940855
386,19.3,583.0,31.0,576.0,435.0,404.0606390135025,585.0,32.410909090909094,577.6892940836647,434.67494141434753,402.33045885454345,402.33045885454345,9.004041741694012e-05,0.9362506009119448,393,0.26348840928960554,0.3653035940143505,quadratic,584.5948857254747,32.128727272727275,577.0225842568761,434.71782728867004,1.5896031168561149,402.66030745676693,8.917687680262499e-05,56.26304801670146,402.49226083198744,9.292449275996778e-05,585.0,32.0,577.5201527697719,434.4227527303309,0.9996871505788312,0.9904762529113964,0.992395467542567,0.9952378309164908,0.9942469986625632,0.9899716688310034,0.9901022153180576
387,19.35,583.0,31.0,576.0,435.0,404.0606390135025,585.0,32.410909090909094,577.6892940836647,434.67494141434753,402.33045885454345,402.33045885454345,8.965897819592537e-05,0.9379285390131078,393,0.25632606919634654,0.351434984929958,quadratic,584.5968541019786,32.128727272727275,577.160686824028,434.72036481304235,1.5892649711876927,402.66030745676693,8.802499848706351e-05,56.356993736951985,402.4932359473997,9.09729645807281e-05,585.0,32.0,577.6772034630534,434.4266164585634,0.9997056175302956,0.990914853291863,0.992395467542567,0.9952378309164908,0.9942469986625632,0.9900566009907703,0.9903586700493323
388,19.4,583.0,31.0,576.0,435.0,404.0606390135025,585.0,32.410909090909094,577.6892940836647,434.67494141434753,402.33045885454345,402.33045885454345,8.9857539032413e-05,0.937398208804944,393,0.2585884172289464,0.35561368925808023,quadratic,584.5982982232499,32.128727272727275,577.2669609231162,434.7222874479613,1.5890045839438087,402.66030745676693,8.66965755986876e-05,56.4509394572025,402.4941478065735,8.910937372691753e-05,585.0,32.0,577.8271794303904,434.43022955987794,0.9997228865211194,0.9913336900097798,0.992395467542567,0.9952378309164908,0.9942469986625632,0.9900123889649509,0.9906544307475373
389,19.45,583.0,31.0,576.0,435.0,404.0606390135025,585.0,32.410909090909094,577.6892940836647,434.67494141434753,402.33045885454345,402.33045885454345,8.677587286573491e-05,0.9356724230383154,393,0.2659593565865523,0.3770777898662432,quadratic,584.5994579887879,32.128727272727275,577.3590466328766,434.7239329627296,1.588778733937722,402.66030745676693,8.4297320692237e-05,56.544885177453025,402.49500092821006,8.732982771504984e-05,585.0,32.0,577.9703936038402,434.4336099359929,0.9997390431274624,0.9917336378896854,0.992395467542567,0.9952378309164908,0.9942469986625632,0.9906985600475167,0.991188601991132
390,19.5,583.0,31.0,576.0,435.0,404.0606390135025,585.0,32.410909090909094,577.6892940836647,434.67494141434753,402.33045885454345,402.33045885454345,8.086790826477133e-05,0.9351389526174808,393,0.26824059324027777,0.3962880692964053,quadratic,584.6005271630021,32.128727272727275,577.4522771973435,434.72557987295136,1.5885498161561782,402.66030745676693,8.102016214030791e-05,56.63883089770355,402.495799484415,8.563060012406571e-05,585.0,32.0,578.1071455903574,434.43677411574333,0.9997541663615862,0.9921155344340618,0.992395467542567,0.9952378309164908,0.9942469986625632,0.9920140414289323,0.9919182301162782
391,19.55,583.0,31.0,576.0,435.0,404.0606390135025,585.0,32.410909090909094,577.6892940836647,434.67494141434753,402.33045885454345,402.33045885454345,7.762829677296159e-05,0.9349010789230912,393,0.2692582129346608,0.40767734145282475,quadratic,584.6016833416231,32.128727272727275,577.5621312008789,434.72749516308704,1.5882798250596348,402.66030745676693,7.82129112059333e-05,56.73277661795407,402.49654732835734,8.40081240693038e-05,585.0,32.0,578.237722192474,434.43973736461766,0.999768329195661,0.992480181290042,0.992395467542567,0.9952378309164908,0.9942469986625632,0.9927353809914276,0.9925432377878957
392,19.6,583.0,31.0,576.0,435.0,404.0606390135025,585.0,32.410909090909094,577.6892940836647,434.67494141434753,402.33045885454345,402.33045885454345,7.508975517906514e-05,0.9341615694764278,393,0.2724234764891406,0.4231807852606483,quadratic,584.6031178693277,32.128727272727275,577.7067886053528,434.72997397206495,1.5879240802194365,402.66030745676693,7.562006121064323e-05,56.82672233820459,402.4972480197055,8.245898588187848e-05,585.0,32.0,578.3623979129674,434.4425137854729,0.999781599043472,0.9928283456699508,0.992395467542567,0.9952378309164908,0.9942469986625632,0.9933006186711143,0.9931205111333474
393,19.65,583.0,31.0,580.0,435.0,404.01113846031524,585.0,32.410909090909094,578.5,434.01,401.65168967528103,401.65168967528103,7.069510468065228e-05,0.9345915397633936,391,0.27058280404320945,0.4366378280257977,quadratic,584.6050670673208,32.128727272727275,578.1494269555296,434.7372814688907,1.5868294857232117,402.66030745676693,7.280666935704899e-05,56.920668058455114,402.4979048480017,8.097991899195178e-05,585.0,32.0,578.4814354435771,434.4451164111136,0.9997940382030976,0.9931607617260232,0.9914530383400647,0.9823109704847782,0.9942469986625632,0.9942791419526433,0.9937468860221154
394,19.7,583.0,31.0,577.0,435.0,404.04455199891015,585.0,32.410909090909094,578.6892940836647,434.67494141434753,402.31353035943846,402.31353035943846,6.501136453237556e-05,0.936916151225094,393,0.26064594866874696,0.43069145423304045,quadratic,584.6078553264058,32.128727272727275,578.1733645839764,434.7376200335102,1.5867769548958266,402.66030745676693,7.012409239113795e-05,57.01461377870564,402.4985208541492,7.956779801381603e-05,585.0,32.0,578.5950861378873,434.4475572893901,0.9998057042638372,0.9934781318797642,0.9920891907162139,0.9949154351739808,0.9942469986625632,0.9955446969867142,0.9943441362226116
395,19.75,583.0,31.0,577.0,435.0,404.04455199891015,585.090909090909,32.410909090909094,578.6892940836647,434.67494141434753,402.31496663163466,402.31496663163466,6.685290425302206e-05,0.9358315067962778,393,0.2652793312622791,0.4354952083529175,quadratic,584.6240514732319,32.128727272727275,578.2409070616457,434.73843737495383,1.5866494210048037,402.66030745676693,6.956554467574984e-05,57.10855949895616,402.49909885016086,7.821963303020148e-05,585.0,32.0,578.7035904685347,434.44984756141184,0.9998166504802132,0.993781128106534,0.9920891907162139,0.9949427883461481,0.9942469986625632,0.9951346553938358,0.9944684915493148
396,19.8,583.0,31.0,577.0,435.0,404.04455199891015,585.0,32.410909090909094,578.6892940836647,434.67494141434753,402.31353035943846,402.31353035943846,6.653617286369135e-05,0.9362664708846374,393,0.2634206076212217,0.43182359048166186,quadratic,584.6079755455671,32.128727272727275,578.2901221452846,434.7394672308046,1.5864872517227002,402.66030745676693,6.956554467574984e-05,57.20250521920668,402.499641437308,7.693256407279668e-05,585.0,32.0,578.8071784689436,434.4519975334275,0.9998269261156764,0.9940703931760368,0.9920891907162139,0.9949154351739808,0.9942469986625632,0.9952051795546454,0.9944684915493148
397,19.85,583.0,31.0,577.0,435.0,404.04455199891015,585.0,32.410909090909094,578.6892940836647,434.67494141434753,402.31353035943846,402.31353035943846,7.049878637261885e-05,0.9367647510381527,393,0.26129237757598694,0.4113615193889322,quadratic,584.6053196676819,32.128727272727275,578.3291783320918,434.7401196241035,1.5863836478524602,402.66030745676693,6.956554467574984e-05,57.2964509394572,402.50015102279593,7.570385579560023e-05,585.0,32.0,578.9060701598235,434.45401674287774,0.999836576758416,0.994346541849468,0.9920891907162139,0.9949154351739808,0.9942469986625632,0.9943228546517693,0.9944684915493148
398,19.9,583.0,31.0,577.0,435.0,404.04455199891015,585.0,32.410909090909094,578.6892940836647,434.67494141434753,402.31353035943846,402.31353035943846,6.917558274416984e-05,0.9371044702043775,393,0.25984203444170395,0.4123600322931931,quadratic,584.6035472104701,32.128727272727275,578.364547577795,434.7406968970314,1.58629139592674,402.66030745676693,6.956554467574984e-05,57.390396659707726,402.5006298350894,7.453089233741395e-05,585.0,32.0,579.0004759606941,434.4559140190953,0.999845644611588,0.9946101620341552,0.9920891907162139,0.9949154351739808,0.9942469986625632,0.9946174823035263,0.9944684915493148
399,19.95,583.0,31.0,577.0,435.0,404.04455199891015,585.0,32.410909090909094,578.6892940836647,434.67494141434753,402.31353035943846,402.31353035943846,6.669902332780683e-05,0.9369224737193543,393,0.26061895597396,0.4236793021481504,quadratic,584.6023647331538,32.128727272727275,578.4021014297709,434.7412953032681,1.586195183435811,402.66030745676693,6.956554467574984e-05,57.48434237995824,402.5010799379944,7.341117236952506e-05,585.0,32.0,579.090597086727,434.4576975390834,0.999854168760008,0.994861815896578,0.9920891907162139,0.9949154351739808,0.9942469986625632,0.99516891888486,0.9944684915493148
400,20.0,583.0,31.0,577.0,435.0,404.04455199891015,585.0,32.410909090909094,578.6892940836647,434.67494141434753,402.31353035943846,402.31353035943846,6.907325648563938e-05,0.9393249396028834,393,0.2503752442779937,0.3889806526177908,quadratic,584.601573766953,32.128727272727275,578.448090615111,434.7420130026918,1.5860789920560392,402.66030745676693,6.956554467574984e-05,57.578288100208766,402.501503243597,7.234230432441398e-05,585.0,32.0,579.176625931214,434.45937487877006,0.9998621854151856,0.9951020409346998,0.9920891907162139,0.9949154351739808,0.9942469986625632,0.9946402665104435,0.9944684915493148
401,20.05,583.0,31.0,577.0,435.0,404.04455199891015,585.0,32.410909090909094,578.6892940836647,434.67494141434753,402.31353035943846,402.31353035943846,7.152241031879951e-05,0.9392816864614979,393,0.2505594367142091,0.38168393563376074,quadratic,584.6010456711783,32.128727272727275,578.5102983508928,434.742966959128,1.5859231706777348,402.66030745676693,6.956554467574984e-05,57.67223382045929,402.50190152415456,7.132200180115305e-05,585.0,32.0,579.2587464339877,434.46095306010864,0.9998697281405214,0.995331351010595,0.9920891907162139,0.9949154351739808,0.9942469986625632,0.9940949321211311,0.9944684915493148
402,20.1,583.0,31.0,577.0,435.0,404.04455199891015,585.0,32.410909090909094,578.6892940836647,434.67494141434753,402.31353035943846,402.31353035943846,6.8448963695759e-05,0.9389680130654466,393,0.2518954609884955,0.39482829103500316,quadratic,584.6006922997612,32.128727272727275,578.5990363897043,434.7443048743836,1.5857018887332455,402.66030745676693,6.956554467574984e-05,57.766179540709814,402.5022764230216,7.034807914302313e-05,585.0,32.0,579.337134436137,434.46243859436134,0.9998768280582274,0.995550237344364,0.9920891907162139,0.9949154351739808,0.9942469986625632,0.994779273020656,0.9944684915493148
403,20.15,583.0,31.0,577.0,435.0,404.04455199891015,585.0,32.410909090909094,578.6892940836647,434.67494141434753,402.31353035943846,402.31353035943846,7.210339339584189e-05,0.937439119633219,393,0.2584138492164113,0.3987824110368911,quadratic,584.6004547643518,32.128727272727275,578.7290770707535,434.7462258059594,1.5853783098361953,402.66030745676693,6.956554467574984e-05,57.86012526096033,402.502629464692,6.941844718277778e-05,585.0,32.0,579.4119580213643,434.46383752187745,0.9998835140395086,0.9957591694703742,0.9920891907162139,0.9949154351739808,0.9942469986625632,0.9939655690540874,0.9944684915493148
404,20.2,583.0,31.0,581.0,435.0,404.00495046471895,585.0,32.410909090909094,579.5,434.01,401.6367510811333,401.6367510811333,7.158328528675721e-05,0.9380928093958469,391,0.25562556380690293,0.39596664894405725,quadratic,584.6002928179873,32.128727272727275,579.1620929933453,434.75230977112653,1.584302413840885,402.66030745676693,6.956554467574984e-05,57.954070981210855,402.50296206402857,6.853110915090968e-05,585.0,32.0,579.4833778443458,434.4651554486531,0.9998898128793466,0.9959585961568652,0.9913352265707125,0.9820264715306513,0.9942469986625632,0.9940813775566828,0.9944684915493148
405,20.25,583.0,31.0,578.0,435.0,404.0309394093477,585.0,32.410909090909094,579.6892940836647,434.67494141434753,402.29908687249355,402.29908687249355,7.067020224903512e-05,0.937257125510401,393,0.2591904832929395,0.4058992788956423,quadratic,584.6001797239419,32.128727272727275,579.1759958449794,434.7524988392174,1.5842676023122102,402.66030745676693,6.956554467574984e-05,58.04801670146138,402.5032755347421,6.768415674223124e-05,585.0,32.0,579.551547446457,434.4663975799325,0.9998957494570876,0.996148946289974,0.9918300238766677,0.9946403653187363,0.9942469986625632,0.9942846867870078,0.9944684915493148
406,20.3,583.0,31.0,578.0,435.0,404.0309394093477,585.0,32.410909090909094,579.6892940836647,434.67494141434753,402.29908687249355,402.29908687249355,6.847602048886333e-05,0.9355442321181079,393,0.266507410367732,0.4326113539772932,quadratic,584.6000966248064,32.128727272727275,579.2343526095302,434.75328190438483,1.5841224548795925,402.66030745676693,6.866656017938723e-05,58.1419624217119,402.5035710971941,6.68757663360561e-05,585.0,32.0,579.6166135592314,434.4675687511024,0.9999013468842108,0.9963306297232368,0.9918300238766677,0.9946403653187363,0.9942469986625632,0.9947732484910635,0.9946686418814463
407,20.35,583.0,31.0,578.0,435.0,404.0309394093477,585.0,32.410909090909094,579.6892940836647,434.67494141434753,402.29908687249355,402.29908687249355,7.040869176403473e-05,0.9354281432641435,393,0.2670037890663845,0.4265660461110468,quadratic,584.6000295648257,32.128727272727275,579.2733316815114,434.7538003752826,1.584025475929,402.66030745676693,6.847268480809492e-05,58.23590814196242,402.5038498855617,6.610419536526975e-05,585.0,32.0,579.6787163959193,434.46867345608865,0.9999066266400108,0.9965040380936327,0.9918300238766677,0.9946403653187363,0.9942469986625632,0.9943429153305584,0.994711806385521
408,20.4,583.0,31.0,578.0,435.0,404.0309394093477,585.0,32.410909090909094,579.6892940836647,434.67494141434753,402.29908687249355,402.29908687249355,6.786239097217085e-05,0.9363733112203051,393,0.2629641809798378,0.42565126677768345,quadratic,584.5999673823592,32.128727272727275,579.2994203897857,434.7541455000886,1.583960524982647,402.66030745676693,6.721295982269746e-05,58.32985386221294,402.5041129544305,6.536777882959228e-05,585.0,32.0,579.7379899315181,434.46971587347065,0.9999116086964644,0.9966695456052158,0.9918300238766677,0.9946403653187363,0.9942469986625632,0.9949098806916298,0.9949922721502166
409,20.45,583.0,31.0,578.0,435.0,404.0309394093477,585.0,32.410909090909094,579.6892940836647,434.67494141434753,402.29908687249355,402.29908687249355,6.479709942328697e-05,0.9357907207195089,393,0.26545366591668,0.44499009806477946,quadratic,584.5998997701191,32.128727272727275,579.3168973165577,434.754376090899,1.5839169496563237,402.66030745676693,6.575872376044962e-05,58.42379958246347,402.50436128485626,6.466492594837008e-05,585.0,32.0,579.7945621716377,434.47069989049527,0.999916311633021,0.9968275097813908,0.9918300238766677,0.9946403653187363,0.9942469986625632,0.995592405763041,0.9953160439527718
410,20.5,583.0,31.0,578.0,435.0,404.0309394093477,585.0,32.410909090909094,579.6892940836647,434.67494141434753,402.29908687249355,402.29908687249355,6.624867500726961e-05,0.9349341681026785,393,0.26911664247429695,0.44868356806764154,quadratic,584.5998155684465,32.128727272727275,579.328670833752,434.75453150584394,1.5838874986846525,402.66030745676693,6.521576598049014e-05,58.51774530271398,402.50459578993855,6.399411694827826e-05,585.0,32.0,579.8485554105679,434.4716291251643,0.999920752742164,0.9969782721868692,0.9918300238766677,0.9946403653187363,0.9942469986625632,0.9952691945078254,0.9954369283289006
411,20.55,583.0,31.0,578.0,435.0,404.0309394093477,585.0,32.410909090909094,579.6892940836647,434.67494141434753,402.29908687249355,402.29908687249355,6.255188511455338e-05,0.9362379528266518,393,0.26354244683346306,0.44986186366680003,quadratic,584.5997008747495,32.128727272727275,579.3367159779242,434.7546382510867,1.5838672321326792,402.66030745676693,6.364543229929722e-05,58.61169102296451,402.5048173199536,6.335389998137503e-05,585.0,32.0,579.900086478906,434.4725069465573,0.999924948126612,0.9971221591203254,0.9918300238766677,0.9946403653187363,0.9942469986625632,0.9960923304951466,0.9957865481600767
412,20.6,583.0,31.0,578.0,435.0,404.0309394093477,585.0,32.410909090909094,579.6892940836647,434.67494141434753,402.29908687249355,402.29908687249355,6.255188511455338e-05,0.9362379528266518,393,0.26354244683346306,0.44986186366680003,quadratic,584.5995364200877,32.128727272727275,579.3423505133906,434.7547140116865,1.5838528292107004,402.66030745676693,6.287089924729799e-05,58.70563674321503,402.5050266670691,6.274288816901794e-05,585.0,32.0,579.9492669811023,434.4733364935246,0.999928912788614,0.9972594822787714,0.9918300238766677,0.9946403653187363,0.9942469986625632,0.9960923304951466,0.9959589905639579
413,20.65,583.0,31.0,578.0,435.0,404.0309394093477,585.0,32.410909090909094,579.6892940836647,434.67494141434753,402.29908687249355,402.29908687249355,6.0932984526407135e-05,0.9359485113896888,393,0.2647792528666278,0.4613140900799309,quadratic,584.5992950207744,32.128727272727275,579.3465085201349,434.7547714317667,1.583841902430292,402.66030745676693,6.200043266359153e-05,58.799582463465555,402.50522456969014,6.21597567672278e-05,585.0,32.0,579.9962035232712,434.4741206918976,0.999932660712245,0.9973905393946296,0.9918300238766677,0.9946403653187363,0.9942469986625632,0.9964527987318254,0.9961527916545698
